"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:20:51.2663432","ZCode.exe","3104","CreateFileMapping","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","SyncType: SyncTypeOther"
"15:20:51.2663988","ZCode.exe","3104","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\powershell.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:20:51.2664546","ZCode.exe","3104","QuerySecurityFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Information: Label"
"15:20:51.2665812","ZCode.exe","3104","QueryNameInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Name: \Windows\System32\WindowsPowerShell\v1.0\powershell.exe"
"15:20:51.2760338","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001","SUCCESS","Desired Access: All Access"
"15:20:51.2760808","ZCode.exe","3104","RegQueryValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001\\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Type: REG_BINARY, Length: 24, Data: 21 C6 5A 40 51 05 DD 01 00 00 00 00 00 00 00 00"
"15:20:51.2761066","ZCode.exe","3104","RegSetValue","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001\\Device\HarddiskVolume3\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Type: REG_BINARY, Length: 24, Data: 4A 69 D0 45 51 05 DD 01 00 00 00 00 00 00 00 00"
"15:20:51.2762527","ZCode.exe","3104","RegCloseKey","HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-3723388597-1227904235-2670526452-1001","SUCCESS",""
"15:20:51.2762859","ZCode.exe","3104","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager\BAM","REPARSE","Desired Access: Query Value"
"15:20:51.2763162","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\BAM","NAME NOT FOUND","Desired Access: Query Value"
"15:20:51.2763889","ZCode.exe","3104","Process Create","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","PID: 18784, Command line: powershell.exe -NoProfile -NonInteractive -Command ""$ErrorActionPreference = 'SilentlyContinue';;$ids = @(3104,7900,25308,10868,2068,25096,13452,24260,16624);;$processRows = @();;if ($ids.Count -gt 0) {;  $processRows = @(Get-Process -Id $ids -ErrorAction SilentlyContinue | Select-Object Id, @{n='ReadBytes';e={$_.IOReadBytes}}, @{n='WriteBytes';e={$_.IOWriteBytes}});;};$main = $null;;$p = Get-Process -Id 3104 -ErrorAction SilentlyContinue;;if ($p) {;  $gdi = -1;;  try {;    Add-Type -TypeDefinition @';using System;;using System.Runtime.InteropServices;;using System.Diagnostics;;public class ZCodeGuiStats {;  [DllImport(\""user32.dll\"")] public static extern uint GetGuiResources(IntPtr h, uint f);;  public static int Gdi(int pid) {;    var pr = Process.GetProcessById(pid);;    return (int)GetGuiResources(pr.Handle, 0);;  };};'@ -ErrorAction SilentlyContinue;;    $gdi = [ZCodeGuiStats]::Gdi(3104);;  } catch {};  $main = [pscustomobject]@{ Handles = $p.HandleCount; Threads = $p.Threads.Count; Gdi = $gdi };;};[pscustomobject]@{ processes = $processRows; main = $main } | ConvertTo-Json -Depth 4 -Compress"""
"15:20:51.2765277","ZCode.exe","3104","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"15:20:51.2765689","ZCode.exe","3104","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 112, Data: C:\Users\DELL\AppData\Local\Microsoft\Windows\INetCache"
"15:20:51.2765964","ZCode.exe","3104","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"15:20:51.2766258","ZCode.exe","3104","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Query Value"
"15:20:51.2766559","ZCode.exe","3104","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","NAME NOT FOUND","Length: 16"
"15:20:51.2766726","ZCode.exe","3104","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"15:20:51.2767055","ZCode.exe","3104","QuerySecurityFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
"15:20:51.2767829","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:51.2768133","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"15:20:51.2768398","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:51.2768640","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Desired Access: Read"
"15:20:51.2768891","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ, Length: 24, Data: sysmain.sdb"
"15:20:51.2769143","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ"
"15:20:51.2769378","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"15:20:51.2769635","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:51.2769843","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\StagedDelete_sysMerge.sdb","NAME NOT FOUND","Length: 0"
"15:20:51.2770143","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:51.2770411","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:51.2770613","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysMerge.sdb","BUFFER TOO SMALL","Length: 0"
"15:20:51.2770811","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysMerge.sdb","SUCCESS","Type: REG_SZ, Length: 58, Data: 01DBFA347540B59D.sysmain.sdb"
"15:20:51.2771266","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer_sysMerge.sdb","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:51.2771548","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:51.2771797","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MinMergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"15:20:51.2772764","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:51.2773062","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"15:20:51.2773329","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:51.2774074","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Desired Access: Read"
"15:20:51.2774343","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ, Length: 24, Data: sysmain.sdb"
"15:20:51.2775239","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 1, Type: REG_SZ, Length: 24, Data: msimain.sdb"
"15:20:51.2775652","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","NO MORE ENTRIES","Index: 2, Length: 42"
"15:20:51.2776024","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"15:20:51.2776408","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:51.2777235","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:51.2777708","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\StagedDelete_sysmain.sdb","NAME NOT FOUND","Length: 0"
"15:20:51.2778036","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:51.2778865","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:51.2779235","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysmain.sdb","BUFFER TOO SMALL","Length: 0"
"15:20:51.2779549","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\sysmain.sdb","SUCCESS","Type: REG_SZ, Length: 58, Data: 01DD03FCD47E9A81.sysmain.sdb"
"15:20:51.2779882","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer_sysmain.sdb","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:51.2780087","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:20:51.2780268","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\MinMergeVer","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"15:20:51.2780848","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS","Desired Access: Read"
"15:20:51.2781074","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\DisableDoubleQuerySdbs","NAME NOT FOUND","Length: 20"
"15:20:51.2781294","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:51.2781524","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Desired Access: Read"
"15:20:51.2781762","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ, Length: 24, Data: sysmain.sdb"
"15:20:51.2781967","ZCode.exe","3104","RegEnumValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS","Index: 0, Type: REG_SZ"
"15:20:51.2782184","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates\ManifestedMergeStubSdbs","SUCCESS",""
"15:20:51.2782495","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\SdbUpdates","SUCCESS",""
"15:20:51.2782818","ZCode.exe","3104","QueryBasicInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","CreationTime: 24-06-2026 11:34:17, LastAccessTime: 26-06-2026 15:20:51, LastWriteTime: 24-06-2026 11:34:17, ChangeTime: 24-06-2026 21:39:51, FileAttributes: A"
"15:20:51.2783443","ZCode.exe","3104","QueryBasicInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","CreationTime: 24-06-2026 11:34:17, LastAccessTime: 26-06-2026 15:20:51, LastWriteTime: 24-06-2026 11:34:17, ChangeTime: 24-06-2026 21:39:51, FileAttributes: A"
"15:20:51.2783718","ZCode.exe","3104","QueryNameInformationFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS","Name: \Windows\System32\WindowsPowerShell\v1.0\powershell.exe"
"15:20:51.2784669","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"15:20:51.2785000","ZCode.exe","3104","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"15:20:51.2785225","ZCode.exe","3104","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"15:20:51.2795748","ZCode.exe","3104","CloseFile","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","SUCCESS",""
"15:20:54.2461653","ZCode.exe","25096","Thread Create","","SUCCESS","Thread ID: 7264"
"15:20:54.2461673","ZCode.exe","25096","Thread Create","","SUCCESS","Thread ID: 14184"
"15:20:54.2462112","ZCode.exe","25096","Thread Create","","SUCCESS","Thread ID: 20260"
"15:21:00.3830847","ZCode.exe","3104","CreateFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.3831260","ZCode.exe","3104","QueryBasicInformationFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","CreationTime: 25-06-2026 15:21:23, LastAccessTime: 26-06-2026 15:19:41, LastWriteTime: 26-06-2026 09:49:34, ChangeTime: 26-06-2026 12:57:58, FileAttributes: A"
"15:21:00.3831456","ZCode.exe","3104","CloseFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS",""
"15:21:00.3835724","ZCode.exe","3104","CreateFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.3836409","ZCode.exe","3104","QueryBasicInformationFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","CreationTime: 25-06-2026 15:21:23, LastAccessTime: 26-06-2026 15:19:41, LastWriteTime: 26-06-2026 09:49:34, ChangeTime: 26-06-2026 12:57:58, FileAttributes: A"
"15:21:00.3836627","ZCode.exe","3104","CloseFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS",""
"15:21:00.3837511","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management","REPARSE","Desired Access: Query Value"
"15:21:00.3837820","ZCode.exe","3104","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management","SUCCESS","Desired Access: Query Value"
"15:21:00.3838028","ZCode.exe","3104","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management\HotPatchRestrictions","NAME NOT FOUND","Length: 20"
"15:21:00.3838386","ZCode.exe","3104","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager\Memory Management","SUCCESS",""
"15:21:00.3838536","ZCode.exe","3104","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ZCode.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.3838726","ZCode.exe","3104","RegOpenKey","HKLM\Software\Microsoft\Wow64\x86\xtajit","NAME NOT FOUND","Desired Access: Query Value"
"15:21:00.3840103","ZCode.exe","3104","CreateFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.3840544","ZCode.exe","3104","CreateFileMapping","C:\Program Files\ZCode\ZCode.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"15:21:00.3842820","ZCode.exe","3104","CreateFileMapping","C:\Program Files\ZCode\ZCode.exe","SUCCESS","SyncType: SyncTypeOther"
"15:21:00.3843321","ZCode.exe","3104","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\ZCode.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"15:21:00.3843833","ZCode.exe","3104","QuerySecurityFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Information: Label"
"15:21:00.3844594","ZCode.exe","3104","QueryNameInformationFile","C:\Program Files\ZCode\ZCode.exe","SUCCESS","Name: \Program Files\ZCode\ZCode.exe"
"15:21:00.3970439","ZCode.exe","3104","CreateFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.3971542","ZCode.exe","3104","CreateFileMapping","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"15:21:00.3971768","ZCode.exe","3104","QueryStandardInformationFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS","AllocationSize: 4096, EndOfFile: 4096, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.3972272","ZCode.exe","3104","CreateFileMapping","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS","SyncType: SyncTypeOther"
"15:21:00.3972550","ZCode.exe","3104","QueryStandardInformationFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS","AllocationSize: 4096, EndOfFile: 4096, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.3972942","ZCode.exe","3104","CloseFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS",""
"15:21:00.3976216","ZCode.exe","3104","CreateFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.3976569","ZCode.exe","3104","QueryNetworkOpenInformationFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS","CreationTime: 25-06-2026 15:23:35, LastAccessTime: 26-06-2026 15:21:00, LastWriteTime: 25-06-2026 15:23:35, ChangeTime: 25-06-2026 15:23:35, AllocationSize: 01-01-1601 05:30:00, EndOfFile: 01-01-1601 05:30:00, FileAttributes: A"
"15:21:00.3976711","ZCode.exe","3104","CloseFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS",""
"15:21:00.3978188","ZCode.exe","3104","CreateFile","C:\Users\DELL\AppData\Roaming\ZCode\session\SharedStorage","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
